40.9972205,28.8327062
40.9972329,28.8327015
40.9972385,28.8326965
40.9972488,28.8326922
40.9972573,28.8326873
40.9972641,28.8326815
40.9972675,28.8326732
40.9972736,28.8326569
40.9972771,28.8326491
40.9972787,28.8326406
40.9972799,28.8326326
40.9972804,28.8326228
40.9972795,28.8326133
40.997279,28.8326029
40.9972767,28.8325915
40.9972754,28.8325817
40.9972735,28.832571
40.9972705,28.8325594
40.9972683,28.832548
40.9972667,28.8325379
40.9972643,28.8325248
40.9972633,28.8325153
40.9972623,28.8325027
40.9972622,28.8324933
40.9972634,28.8324805
40.9972644,28.832471
40.9972665,28.8324593
40.9972674,28.8324511
40.9972695,28.8324405
40.9972712,28.8324326
40.9972751,28.8324211
40.9972781,28.8324157
40.9972802,28.8324065
40.9972811,28.8323993
40.997283,28.8323909
40.9972839,28.8323837
40.997286,28.8323742
40.9972865,28.8323681
40.9972881,28.8323514
40.9972911,28.8323413
40.9972926,28.8323349
40.9972954,28.8323244
40.9972962,28.8323173
40.9972976,28.832306
40.9972983,28.8322995
40.9972985,28.8322884
40.9972984,28.8322814
40.9972989,28.8322683
40.9973001,28.8322627
40.9973022,28.8322503
40.9973027,28.8322429
40.9973032,28.8322303
40.9973031,28.8322226
40.9973025,28.8322034
40.9973017,28.8321901
40.9973009,28.8321836
40.9972985,28.8321691
40.997297,28.8321641
40.9972941,28.8321513
40.9972933,28.8321445
40.9972912,28.8321305
40.9972904,28.8321238
40.9972868,28.8321078
40.997285,28.8321048
40.9972807,28.8320855
40.9972791,28.8320679
40.9972791,28.8320634
40.9972753,28.8320495
40.9972729,28.8320446
40.9972673,28.8320302
40.9972655,28.832026
40.997258,28.8320079
40.9972514,28.8319947
40.99725,28.831989
40.9972456,28.8319736
40.9972413,28.8319547
40.9972389,28.8319404
40.997236,28.8319316
40.9972292,28.8319126
40.9972258,28.8319022
40.9972223,28.8318933
40.9972185,28.8318815
40.9972152,28.8318719
40.9972134,28.8318626
40.9972106,28.8318512
40.9972086,28.831843
40.9972061,28.8318339
40.9972035,28.8318248
40.9971998,28.8318161
40.9971964,28.8318073
40.9971935,28.8317987
40.9971872,28.831782
40.9971834,28.8317693
40.9971801,28.8317501
40.9971784,28.8317433
40.9971756,28.8317315
40.9971747,28.8317245
40.9971737,28.8317107
40.9971713,28.8317026
40.997167,28.8316917
40.9971633,28.8316878
40.9971581,28.8316794
40.997158,28.8316703
40.997159,28.831653
40.9971571,28.8316457
40.9971529,28.8316297
40.9971516,28.8316236
40.997147,28.8316085
40.997146,28.8316043
40.9971418,28.831588
40.9971415,28.8315816
40.9971401,28.831563
40.997141,28.8315585
40.9971463,28.8315378
40.9971614,28.8315153
40.9971649,28.8315117
40.9971759,28.8314967
40.997179,28.8314952
40.9971917,28.8314815
40.9972001,28.831473
40.9972082,28.8314628
40.9972122,28.8314546
40.9972174,28.8314444
40.9972196,28.8314335
40.9972231,28.8314215
40.9972216,28.8314082
40.9972225,28.8313939
40.9972204,28.8313809
40.9972212,28.8313697
40.9972197,28.8313561
40.9972198,28.8313423
40.9972189,28.8313313
40.9972179,28.8313184
40.997216,28.8313075
40.997214,28.8312965
40.9972093,28.8312834
40.997207,28.831273
40.997202,28.8312586
40.9971988,28.831249
40.9971946,28.8312352
40.9971862,28.8312236
40.9971812,28.8312197
40.9971708,28.8312161
40.9971636,28.8312126
40.9971515,28.8312133
40.9971441,28.8312126
40.9971309,28.8312138
40.9971224,28.8312138
40.9971074,28.8312162
40.9970997,28.8312181
40.9970859,28.8312236
40.9970794,28.8312278
40.9970663,28.8312337
40.9970602,28.8312359
40.9970489,28.8312404
40.9970425,28.8312432
40.9970306,28.8312463
40.9970258,28.8312464
40.9970137,28.831247
40.9970071,28.8312472
40.99699,28.8312483
40.9969755,28.8312507
40.9969572,28.8312542
40.9969365,28.8312565
40.9969196,28.8312588
40.9969124,28.8312606
40.9969007,28.8312636
40.9968842,28.8312692
40.9968693,28.8312737
40.9968626,28.8312727
40.9968541,28.8312726
40.9968467,28.8312701
40.9968384,28.8312687
40.9968303,28.8312668
40.9968232,28.8312663
40.9968146,28.8312678
40.9968086,28.8312704
40.9968001,28.8312744
40.9967963,28.831277
40.996789,28.831283
40.9967854,28.8312869
40.9967779,28.8312923
40.9967733,28.8312919
40.9967623,28.8312903
40.9967531,28.8312879
40.996749,28.8312867
40.9967401,28.8312842
40.9967353,28.8312829
40.9967279,28.8312783
40.9967224,28.8312749
40.9967154,28.831268
40.9967093,28.8312632
40.9967036,28.8312543
40.9967004,28.8312491
40.9966939,28.8312401
40.9966893,28.8312355
40.9966818,28.8312294
40.9966766,28.8312267
40.9966696,28.831222
40.9966652,28.8312191
40.9966563,28.8312138
40.996645,28.8312076
40.99664,28.8312051
40.9966302,28.8311987
40.9966138,28.8311871
40.9965975,28.831179
40.9965833,28.8311783
40.9965692,28.8311786
40.9965646,28.8311758
40.9965591,28.831172
40.9965568,28.8311674
40.9965504,28.8311623
40.996547,28.8311581
40.9965407,28.831154
40.996536,28.8311534
40.9965289,28.8311523
40.9965217,28.8311544
40.9965159,28.8311551
40.9965082,28.8311581
40.9965029,28.8311595
40.9964941,28.8311607
40.9964882,28.8311625
40.9964783,28.8311663
40.9964726,28.8311682
40.9964624,28.83117
40.9964581,28.8311701
40.9964462,28.8311701
40.9964443,28.8311715
40.9964372,28.8311738
40.9964288,28.8311786
40.9964171,28.8311836
40.9964148,28.8311864
40.9964064,28.8311874
40.9963999,28.8311891
40.9963914,28.8311896
40.9963863,28.8311897
40.9963709,28.8311899
40.9963615,28.8311905
40.9963444,28.8311933
40.9963277,28.8311994
40.9963233,28.8312011
40.9963119,28.8312041
40.9963079,28.8312045
40.9962978,28.8312032
40.9962931,28.8312015
40.9962832,28.8311959
40.9962752,28.8311854
40.9962723,28.8311822
40.9962615,28.831174
40.9962494,28.831167
40.9962336,28.8311622
40.9962228,28.8311624
40.9962211,28.8311652
40.9962076,28.831168
40.9961953,28.8311714
40.9961939,28.8311741
40.9961797,28.8311797
40.996164,28.831188
40.9961497,28.8311957
40.9961421,28.8311992
40.9961347,28.8312003
40.9961274,28.8312013
40.9961196,28.8312012
40.9961114,28.831202
40.9961043,28.831203
40.9960959,28.8312037
40.996085,28.8312028
40.9960816,28.8312004
40.9960724,28.8311983
40.9960597,28.8311992
40.9960565,28.8311987
40.9960468,28.8311993
40.9960445,28.8312005
40.996041,28.831202
40.996034,28.8312034
40.9960289,28.8312051
40.9960222,28.8312054
40.9960159,28.8312068
40.9960103,28.8312096
40.9959986,28.8312128
40.9959916,28.8312167
40.9959859,28.8312193
40.9959816,28.8312225
40.9959761,28.8312241
40.9959735,28.8312279
40.9959694,28.8312307
40.9959617,28.8312345
40.995959,28.8312394
40.9959527,28.8312446
40.9959483,28.8312502
40.9959416,28.8312527
40.9959357,28.831256
40.9959277,28.8312584
40.9959211,28.8312617
40.9959133,28.8312648
40.9959045,28.8312683
40.9958988,28.8312698
40.9958911,28.8312721
40.9958851,28.8312756
40.9958778,28.8312756
40.9958727,28.8312745
40.9958697,28.8312733
40.995863,28.8312722
40.9958533,28.8312722
40.9958455,28.8312745
40.9958344,28.8312745
40.9958241,28.8312741
40.9958188,28.831274
40.9958087,28.831274
40.9958036,28.8312745
40.9957949,28.8312763
40.9957898,28.8312775
40.9957814,28.83128
40.9957772,28.8312812
40.9957659,28.831284
40.9957535,28.8312873
40.9957478,28.8312901
40.9957388,28.8312933
40.9957334,28.8312967
40.9957258,28.8312988
40.9957193,28.8313026
40.9957133,28.8313056
40.995707,28.8313114
40.9957028,28.8313152
40.9956977,28.8313217
40.9956957,28.8313246
40.9956892,28.8313311
40.9956875,28.8313333
40.9956822,28.8313356
40.9956771,28.8313376
40.9956704,28.8313397
40.995669,28.8313392
40.9956609,28.8313396
40.9956604,28.8313391
40.9956531,28.8313396
40.9956483,28.8313394
40.9956388,28.8313404
40.9956271,28.8313407
40.9956232,28.8313405
40.9956145,28.8313407
40.9956091,28.8313417
40.9956019,28.831343
40.9955962,28.8313452
40.9955898,28.8313463
40.9955834,28.831348
40.995578,28.8313487
40.995571,28.8313501
40.9955666,28.8313511
40.9955586,28.8313531
40.9955548,28.8313541
40.9955461,28.8313555
40.9955435,28.8313559
40.9955343,28.8313565
40.9955333,28.8313564
40.9955266,28.8313559
40.9955223,28.8313555
40.9955074,28.8313482
40.9955025,28.8313448
40.9955,28.8313419
40.9954935,28.8313407
40.9954907,28.8313381
40.995485,28.8313369
40.9954842,28.8313355
40.9954774,28.8313344
40.9954713,28.8313326
40.9954658,28.831332
40.9954653,28.8313312
40.9954563,28.8313306
40.9954396,28.8313282
40.995439,28.8313274
40.9954337,28.8313257
40.9954287,28.8313211
40.9954279,28.8313133
40.9954337,28.8313049
40.9954407,28.8313024
40.9954508,28.8313033
40.9954641,28.8312929
40.9954681,28.8312899
40.9954743,28.831291
40.9954787,28.8312923
40.9954847,28.8312949
40.995489,28.8312961
40.9955009,28.8313001
40.9955068,28.831304
40.9955129,28.8313083
40.9955211,28.831314
40.9955258,28.8313168
40.9955358,28.8313207
40.995541,28.8313218
40.9955544,28.8313247
40.9955653,28.8313238
40.9955744,28.8313243
40.9955838,28.831321
40.9955922,28.8313194
40.9956026,28.8313143
40.9956096,28.8313107
40.9956176,28.8313041
40.9956218,28.8312987
40.9956288,28.8312921
40.9956338,28.8312914
40.9956447,28.8312919
40.9956484,28.8312921
40.995663,28.8312912
40.9956789,28.8312917
40.9956876,28.8312919
40.9956978,28.8312911
40.9957074,28.8312909
40.9957153,28.8312907
40.9957237,28.8312892
40.9957305,28.8312885
40.9957375,28.8312872
40.9957444,28.8312889
40.9957513,28.8312892
40.9957579,28.8312921
40.9957646,28.8312925
40.9957713,28.831294
40.9957784,28.8312938
40.9957857,28.8312945
40.995793,28.8312941
40.9958001,28.8312943
40.9958085,28.8312933
40.9958145,28.8312936
40.9958236,28.8312932
40.9958368,28.8312938
40.9958424,28.8312947
40.9958508,28.8312954
40.9958564,28.8312957
40.9958643,28.8312953
40.9958724,28.8312946
40.9958784,28.8312934
40.995886,28.8312918
40.9958916,28.8312903
40.9959017,28.8312882
40.9959152,28.8312865
40.9959194,28.8312862
40.9959307,28.8312854
40.9959457,28.8312849
40.9959619,28.8312847
40.9959681,28.8312859
40.9959761,28.8312868
40.9959895,28.831289
40.9959907,28.8312889
40.9959995,28.8312885
40.9960063,28.8312884
40.9960138,28.8312884
40.9960235,28.831288
40.9960296,28.8312883
40.9960369,28.8312878
40.9960434,28.8312868
40.9960489,28.8312824
40.9960558,28.8312779
40.9960595,28.8312714
40.9960652,28.8312674
40.9960762,28.8312598
40.9960819,28.8312549
40.9960882,28.8312519
40.9960949,28.831249
40.9960993,28.8312471
40.996111,28.8312424
40.9961233,28.8312379
40.996134,28.8312382
40.9961464,28.8312413
40.9961578,28.8312445
40.9961603,28.831245
40.9961701,28.8312457
40.996172,28.8312451
40.9961845,28.8312416
40.9961914,28.83124
40.9961982,28.8312378
40.9962054,28.8312356
40.9962172,28.8312322
40.9962225,28.831231
40.9962297,28.8312299
40.9962347,28.8312288
40.9962422,28.8312274
40.9962463,28.8312264
40.9962554,28.831223
40.9962618,28.8312208
40.9962674,28.8312191
40.9962745,28.8312184
40.9962806,28.831218
40.9962874,28.8312193
40.996294,28.8312199
40.9963011,28.8312219
40.9963074,28.8312228
40.996315,28.8312249
40.9963212,28.8312256
40.9963298,28.8312277
40.9963359,28.831229
40.9963433,28.8312316
40.996349,28.8312328
40.9963569,28.8312351
40.9963641,28.831236
40.9963732,28.8312377
40.9963778,28.8312384
40.9963865,28.83124
40.9963909,28.8312403
40.9963988,28.8312406
40.9964047,28.8312397
40.996414,28.8312386
40.9964176,28.8312386
40.996427,28.8312388
40.9964306,28.8312388
40.9964439,28.8312374
40.9964536,28.8312368
40.9964571,28.8312365
40.9964694,28.831236
40.9964855,28.8312375
40.9964952,28.8312407
40.9964985,28.8312419
40.9965086,28.8312448
40.9965109,28.831246
40.9965217,28.8312486
40.9965236,28.8312494
40.996535,28.8312514
40.9965356,28.8312522
40.9965476,28.8312531
40.9965517,28.8312526
40.9965592,28.8312517
40.9965637,28.8312506
40.996571,28.8312499
40.9965753,28.831249
40.9965823,28.8312481
40.9965875,28.831246
40.9965924,28.8312439
40.9965968,28.8312391
40.9966011,28.8312356
40.9966032,28.8312331
40.9966088,28.8312302
40.9966151,28.8312272
40.9966227,28.8312251
40.996628,28.8312232
40.9966359,28.8312211
40.9966431,28.8312193
40.9966463,28.831218
40.9966498,28.8312166
40.9966581,28.8312134
40.9966706,28.8312082
40.9966823,28.8312044
40.9966915,28.8312033
40.9966983,28.831202
40.9967075,28.8312016
40.9967142,28.831202
40.9967228,28.8312045
40.99673,28.8312062
40.9967386,28.8312082
40.9967464,28.8312102
40.9967568,28.8312129
40.9967625,28.8312155
40.9967735,28.8312195
40.9967794,28.8312206
40.9967916,28.8312218
40.9967976,28.831222
40.9968079,28.8312193
40.9968139,28.8312148
40.9968237,28.8312062
40.9968288,28.8312036
40.9968399,28.8312002
40.9968449,28.8311984
40.9968573,28.8311964
40.9968608,28.8311962
40.9968732,28.8311944
40.9968753,28.831195
40.9968879,28.8311945
40.9968904,28.8311961
40.9968988,28.8311982
40.9969066,28.8312022
40.9969154,28.8312092
40.9969226,28.8312156
40.9969297,28.8312203
40.9969363,28.8312253
40.9969433,28.8312255
40.9969493,28.8312242
40.9969559,28.8312234
40.9969616,28.8312216
40.996968,28.8312205
40.9969732,28.8312188
40.9969798,28.8312183
40.9969842,28.8312171
40.996991,28.8312172
40.9969949,28.8312168
40.9970007,28.8312172
40.997005,28.8312173
40.997011,28.8312188
40.997015,28.8312199
40.9970212,28.8312221
40.9970261,28.8312218
40.997032,28.8312224
40.9970375,28.8312211
40.9970439,28.8312214
40.9970483,28.831218
40.9970537,28.8312166
40.9970589,28.8312143
40.9970653,28.8312139
40.9970731,28.8312107
40.9970775,28.8312092
40.9970854,28.8312057
40.9970901,28.8312043
40.9971009,28.8312015
40.9971065,28.8311988
40.9971136,28.8311978
40.9971204,28.8311963
40.9971285,28.8311951
40.9971383,28.8311939
40.9971407,28.8311931
40.9971509,28.8311917
40.9971537,28.8311913
40.9971663,28.8311904
40.9971744,28.8311901
40.9971835,28.8311892
40.9971957,28.8311871
40.9971982,28.8311857
40.9972113,28.8311813
40.9972186,28.8311778
40.9972203,28.8311764
40.9972334,28.8311702
40.9972407,28.8311671
40.9972477,28.8311638
40.9972548,28.8311608
40.9972623,28.8311581
40.9972694,28.8311557
40.9972799,28.8311524
40.997294,28.8311478
40.9973007,28.8311449
40.997309,28.8311405
40.9973155,28.8311373
40.9973245,28.8311331
40.9973318,28.83113
40.9973405,28.8311282
40.9973464,28.8311283
40.9973551,28.8311307
40.9973586,28.8311331
40.9973649,28.8311361
40.9973714,28.8311387
40.9973818,28.8311453
40.9973882,28.8311493
40.9973972,28.8311562
40.9974054,28.8311599
40.9974145,28.8311636
40.9974214,28.8311647
40.9974268,28.8311636
40.9974318,28.8311609
40.9974326,28.8311563
40.9974332,28.8311529
40.9974295,28.8311474
40.9974274,28.8311433
40.9974224,28.8311367
40.9974203,28.8311317
40.9974173,28.8311239
40.9974166,28.8311184
40.9974181,28.8311101
40.9974203,28.8311053
40.9974249,28.8310971
40.9974277,28.8310926
40.9974331,28.8310837
40.9974361,28.8310788
40.9974425,28.8310695
40.9974463,28.8310653
40.9974543,28.8310568
40.9974584,28.8310529
40.9974659,28.8310445
40.9974691,28.8310406
40.9974766,28.8310322
40.9974802,28.8310295
40.997488,28.8310206
40.9974907,28.831017
40.9974984,28.8310057
40.9975011,28.8310019
40.9975091,28.8309899
40.9975118,28.8309866
40.9975194,28.8309743
40.9975217,28.8309707
40.9975301,28.8309588
40.9975333,28.8309572
40.997546,28.8309486
40.9975517,28.8309503
40.9975729,28.8309545
40.9975792,28.8309571
40.9976061,28.8309653
40.9976157,28.8309712
40.9976401,28.8309763
40.997647,28.8309803
40.9976661,28.8309786
40.9976696,28.830981
40.9976762,28.8309739
40.9976792,28.8309722
40.9976799,28.8309664
40.9976842,28.830964
40.9976869,28.8309546
40.9976928,28.8309541
40.9976997,28.8309492
40.9977151,28.8309523
40.9977249,28.8309507
40.9977368,28.830951
40.9977438,28.8309471
40.9977536,28.8309425
40.9977598,28.830938
40.9977685,28.8309336
40.9977743,28.8309283
40.9977801,28.8309225
40.9977845,28.8309159
40.9977893,28.8309095
40.9977951,28.8309016
40.9978017,28.8308977
40.9978082,28.8308927
40.9978159,28.8308899
40.9978234,28.8308868
40.9978335,28.8308863
40.9978423,28.8308856
40.9978539,28.830889
40.9978629,28.8308903
40.997872,28.830893
40.9978791,28.8308922
40.9978876,28.8308924
40.9978968,28.8308912
40.9979054,28.8308917
40.9979134,28.8308913
40.9979214,28.830893
40.9979289,28.8308939
40.9979375,28.8308957
40.9979447,28.8308964
40.9979539,28.8308963
40.9979597,28.8308935
40.9979683,28.8308913
40.9979751,28.8308912
40.9979842,28.8308929
40.9979893,28.8308949
40.9980008,28.8308964
40.9980094,28.8308997
40.9980208,28.8309035
40.9980272,28.8309083
40.998034,28.8309125
40.9980431,28.8309208
40.9980513,28.8309254
40.9980608,28.8309343
40.9980691,28.8309382
40.9980761,28.8309415
40.9980829,28.830941
40.9980915,28.8309413
40.998096,28.830942
40.9981094,28.8309431
40.998118,28.8309446
40.9981231,28.8309446
40.9981322,28.8309466
40.9981367,28.8309484
40.998146,28.8309524
40.99815,28.8309548
40.9981603,28.830959
40.9981633,28.8309605
40.9981735,28.8309633
40.9981759,28.8309638
40.9981863,28.8309641
40.9981888,28.8309636
40.9981998,28.8309626
40.9982011,28.8309625
40.9982128,28.8309619
40.9982201,28.8309619
40.9982267,28.8309613
40.9982393,28.8309599
40.9982459,28.8309585
40.9982523,28.8309561
40.9982526,28.8309553
40.9982638,28.8309517
40.9982704,28.8309505
40.9982768,28.83095
40.9982772,28.8309502
40.9982899,28.8309482
40.9982981,28.830946
40.9983084,28.8309417
40.9983125,28.8309391
40.9983189,28.8309366
40.9983236,28.8309369
40.9983318,28.8309364
40.9983369,28.8309357
40.9983457,28.8309354
40.9983503,28.8309345
40.9983606,28.8309319
40.9983635,28.8309295
40.9983724,28.8309284
40.9983747,28.8309309
40.9983863,28.830932
40.9983917,28.8309327
40.9983958,28.830931
40.9984022,28.830928
40.9984102,28.8309261
40.998423,28.8309234
40.9984286,28.8309206
40.9984342,28.8309169
40.9984441,28.8309104
40.9984494,28.8309091
40.9984551,28.8309085
40.9984611,28.8309057
40.9984674,28.8309029
40.9984783,28.8308945
40.998484,28.8308894
40.9984881,28.830887
40.9984939,28.8308848
40.998498,28.8308831
40.9985044,28.8308816
40.9985067,28.830876
40.9985137,28.8308685
40.9985239,28.8308611
40.9985305,28.8308555
40.9985339,28.8308529
40.9985407,28.8308477
40.998544,28.8308457
40.9985521,28.8308422
40.998564,28.8308383
40.9985703,28.8308359
40.9985778,28.8308342
40.9985896,28.8308305
40.9985915,28.8308296
40.9986037,28.830826
40.9986164,28.8308181
40.9986211,28.8308093
40.9986271,28.8308014
40.9986341,28.8307928
40.9986385,28.8307892
40.9986446,28.8307822
40.9986496,28.8307773
40.9986534,28.8307687
40.9986552,28.8307624
40.9986552,28.8307513
40.9986555,28.8307444
40.9986568,28.8307322
40.9986595,28.8307248
40.9986643,28.8307133
40.9986671,28.8307082
40.9986745,28.8306993
40.9986781,28.8306969
40.9986879,28.830691
40.9986913,28.8306913
40.9987027,28.8306895
40.9987062,28.8306908
40.9987195,28.8306901
40.9987228,28.8306921
40.9987299,28.8306925
40.9987395,28.8306966
40.9987533,28.8306998
40.9987619,28.8307025
40.9987692,28.8307029
40.9987787,28.8307046
40.9987857,28.8307053
40.9987964,28.8307067
40.9988057,28.8307073
40.9988144,28.8307076
40.9988229,28.8307071
40.9988304,28.8307053
40.9988391,28.830702
40.9988479,28.8306997
40.9988575,28.8306955
40.998867,28.8306924
40.9988753,28.8306879
40.998882,28.8306847
40.9988907,28.8306799
40.998901,28.8306761
40.9989114,28.8306746
40.9989187,28.8306762
40.9989231,28.830677
40.998932,28.8306789
40.9989427,28.8306839
40.9989496,28.8306869
40.9989552,28.8306907
40.9989628,28.8306932
40.9989708,28.8306987
40.9989796,28.8307028
40.9989841,28.830706
40.9989935,28.8307089
40.9990061,28.8307109
40.9990148,28.8307145
40.9990165,28.8307195
40.9990184,28.8307205
40.9990231,28.8307216
40.9990268,28.8307198
40.9990335,28.8307165
40.9990381,28.8307147
40.9990437,28.8307124
40.9990486,28.8307096
40.999054,28.8307052
40.9990572,28.8307004
40.9990607,28.8306961
40.9990643,28.8306892
40.9990668,28.8306858
40.999069,28.8306811
40.9990735,28.8306766
40.9990771,28.8306716
40.9990814,28.8306686
40.9990822,28.8306655
40.999085,28.8306629
40.9990864,28.8306616
40.9990897,28.8306607
40.9990933,28.8306616
40.9990968,28.8306612
40.9991012,28.8306629
40.999104,28.8306636
40.9991099,28.8306671
40.9991127,28.8306693
40.9991196,28.8306737
40.9991226,28.8306756
40.9991314,28.8306781
40.999134,28.8306793
40.9991437,28.8306803
40.9991465,28.8306807
40.9991561,28.8306806
40.9991595,28.8306807
40.9991699,28.8306799
40.9991725,28.8306796
40.9991783,28.8306785
40.9991854,28.8306773
40.9991989,28.8306746
40.9992004,28.8306731
40.9992124,28.8306696
40.9992136,28.8306677
40.9992262,28.8306631
40.999234,28.8306598
40.9992406,28.8306572
40.9992479,28.8306554
40.9992556,28.8306525
40.9992659,28.8306501
40.9992635,28.8306487
40.9992632,28.8306461
40.9992589,28.8306437
40.9992565,28.8306423
40.9992535,28.8306416
40.9992506,28.830641
40.9992429,28.8306377
40.9992384,28.8306344
40.9992349,28.830627
40.9992363,28.8306219
40.9992401,28.8306157
40.9992432,28.8306126
40.999249,28.8306099
40.9992534,28.8306084
40.9992604,28.8306059
40.9992651,28.8306034
40.9992725,28.830601
40.9992782,28.8305999
40.9992856,28.8305994
40.9992911,28.8305995
40.9992976,28.8306005
40.9993031,28.830605
40.999311,28.8306078
40.9993191,28.8306106
40.999329,28.8306088
40.9993374,28.8306077
40.9993502,28.8305999
40.9993601,28.8305936
40.999373,28.8305836
40.9993822,28.8305778
40.999393,28.8305655
40.9994022,28.830558
40.999412,28.8305454
40.9994203,28.8305372
40.9994302,28.8305235
40.9994368,28.8305149
40.9994463,28.8304991
40.9994548,28.8304893
40.9994673,28.8304765
40.9994747,28.8304732
40.9994866,28.8304721
40.9994914,28.8304725
40.9995031,28.8304773
40.9995077,28.8304779
40.9995227,28.8304828
40.9995319,28.8304905
40.9995403,28.8304985
40.9995533,28.8305147
40.999557,28.8305291
40.9995577,28.8305413
40.9995577,28.8305566
40.9995591,28.8305684
40.9995625,28.8305831
40.9995662,28.8305956
40.9995723,28.8306089
40.9995773,28.8306189
40.9995816,28.8306327
40.9995826,28.8306436
40.9995837,28.8306493
40.9995867,28.8306617
40.9995918,28.8306747
40.9995973,28.8306872
40.9996096,28.8307072
40.9996173,28.8307175
40.9996227,28.8307264
40.9996271,28.8307365
40.9996318,28.8307504
40.9996333,28.83076
40.9996351,28.8307707
40.9996359,28.8307826
40.9996382,28.830794
40.9996399,28.8308067
40.9996426,28.8308191
40.999645,28.8308285
40.9996485,28.8308395
40.9996523,28.8308481
40.9996557,28.8308572
40.9996605,28.8308673
40.9996642,28.8308778
40.9996698,28.8308912
40.9996733,28.8308984
40.9996791,28.830912
40.999681,28.8309186
40.9996841,28.8309316
40.9996856,28.83094
40.9996875,28.8309542
40.9996888,28.830962
40.9996919,28.8309775
40.9996936,28.8309833
40.9996969,28.830999
40.9996973,28.8310047
40.9996976,28.8310185
40.999697,28.8310249
40.9996948,28.8310393
40.9996929,28.8310441
40.9996934,28.8310602
40.9996903,28.83108
40.9996876,28.8310951
40.9996851,28.831117
40.9996869,28.8311329
40.9996887,28.8311361
40.999692,28.8311526
40.9996918,28.8311542
40.9996933,28.8311715
40.9996934,28.8311729
40.999695,28.8311922
40.9996967,28.8312028
40.9996986,28.8312143
40.9997008,28.8312242
40.9997028,28.8312354
40.9997043,28.8312448
40.9997053,28.8312557
40.9997055,28.8312664
40.9997055,28.8312765
40.9997045,28.831289
40.9997035,28.831296
40.999703,28.8313001
40.9997028,28.8313179
40.9997021,28.8313308
40.9997014,28.8313386
40.9997003,28.8313501
40.9996998,28.8313581
40.9996989,28.8313698
40.9996984,28.8313765
40.9996984,28.831389
40.9996989,28.8313949
40.9997013,28.8314074
40.9997037,28.8314133
40.9997092,28.831427
40.9997179,28.831442
40.9997205,28.8314464
40.9997237,28.8314514
40.9997305,28.8314622
40.9997331,28.831468
40.9997385,28.8314798
40.999744,28.8314928
40.9997458,28.8314978
40.9997495,28.8315124
40.9997498,28.8315171
40.9997538,28.831532
40.9997558,28.8315356
40.9997609,28.83155
40.9997619,28.8315546
40.999767,28.8315695
40.9997691,28.8315714
40.9997766,28.8315841
40.9997803,28.8315876
40.9997871,28.8316022
40.9997882,28.8316074
40.9997932,28.8316242
40.9997926,28.8316291
40.9997958,28.8316466
40.9997969,28.8316581
40.9997979,28.8316681
40.9997969,28.8316789
40.9997968,28.8316884
40.9997926,28.8316973
40.9997895,28.8317062
40.9997816,28.8317136
40.9997763,28.8317214
40.9997673,28.8317297
40.9997627,28.8317355
40.9997548,28.8317428
40.9997505,28.8317493
40.9997472,28.8317541
40.9997438,28.8317621
40.9997393,28.8317706
40.999735,28.8317853
40.9997319,28.8317885
40.9997277,28.8317988
40.999723,28.8318049
40.9997193,28.8318146
40.9997144,28.8318212
40.9997109,28.8318303
40.999707,28.8318342
40.9997044,28.8318425
40.9997012,28.8318485
